SPECIES_NR,LETTERCODE,SYNONYM,TurbovegCzechiaSlovakia,Kaplan,ExpertSystem,nonvascular
13805,POA A-N,FALSE,Poa annua ssp. notabilis,Poa annua,Poa annua,0
8201,POA ANG,FALSE,Poa angustifolia,Poa angustifolia,Poa pratensis s.lat.,0
8203,POA ANN,FALSE,Poa annua,Poa annua,Poa annua,0
14423,POA BAB,FALSE,Poa babiogorensis,Poa babiogorensis,Poa babiogorensis,0
8205,POA BAD,FALSE,Poa badensis,Poa badensis,Poa badensis,0
13806,POA BUB,FALSE,Poa bulbosa ssp. bulbosa,Poa bulbosa,Poa bulbosa,0
8206,POA BUL,FALSE,Poa bulbosa,Poa bulbosa,Poa bulbosa,0
13807,POA BUO,FALSE,Poa bulbosa ssp. pseudoconcinna,Poa bulbosa,Poa bulbosa,0
14454,POA CAR,FALSE,Poa carpatica,Poa carpatica,Poa carpatica,0
14375,POA C-C,FALSE,Poa carpatica ssp. carpatica,Poa carpatica ssp. carpatica,Poa carpatica ssp. carpatica,0
8207,POA CEN,FALSE,Poa cenisia,Poa cenisia,Poa cenisia,0
8208,POA CHA,FALSE,Poa chaixii,Poa chaixii,Poa chaixii,0
8209,POA COM,FALSE,Poa compressa,Poa compressa,Poa compressa,0
13808,POA COP,FALSE,Poa compressa ssp. compressa,Poa compressa,Poa compressa,0
13809,POA COR,FALSE,Poa compressa ssp. langeana auct.,Poa compressa,Poa compressa,0
13810,POA CRA,FALSE,Poa crassipes,Poa crassipes,Poa crassipes,0
14376,POA C-S,FALSE,Poa carpatica ssp. supramontana,Poa carpatica ssp. supramontana,Poa carpatica ssp. supramontana,0
8210,POA GLA,FALSE,Poa glauca,Poa glauca,Poa glauca,0
8228,POA GRA,FALSE,Poa granitica,Poa granitica,Poa granitica,0
8211,POA HUM,FALSE,Poa humilis,Poa humilis,Poa pratensis s.lat.,0
50064,POA HUM,TRUE,Poa subcoerulea,Poa humilis,Poa pratensis s.lat.,0
8212,POA HYB,FALSE,Poa hybrida,Poa hybrida,Poa hybrida,0
8213,POA INF,FALSE,Poa infirma,Poa infirma,Poa infirma,0
8214,POA LAX,FALSE,Poa laxa,Poa laxa,Poa laxa,0
14374,POA MAR,FALSE,Poa margilicola,Poa margilicola,Poa margilicola,0
14464,POA MED,FALSE,Poa media,Poa media,Poa media,0
8215,POA MIN,FALSE,Poa minor,Poa minor,Poa minor,0
8216,POA MOL,FALSE,Poa molineri,Poa molineri,Poa molineri,0
13812,POA NEI,FALSE,Poa nemoralis ssp. rigidula,Poa nemoralis,Poa nemoralis,0
13811,POA NEL,FALSE,Poa nemoralis ssp. nemoralis,Poa nemoralis,Poa nemoralis,0
8218,POA NEM,FALSE,Poa nemoralis,Poa nemoralis,Poa nemoralis,0
8219,POA PAL,FALSE,Poa palustris,Poa palustris,Poa palustris,0
8220,POA PAN,FALSE,Poa pannonica,Poa pannonica,Poa pannonica,0
13813,POA PAS,FALSE,Poa palustris ssp. palustris,Poa palustris,Poa palustris,0
8229,POA PAU,FALSE,"Poa palustris ""xerotica""",Poa palustris,Poa palustris,0
8230,POA P-P,FALSE,Poa pannonica ssp. pannonica,Poa pannonica ssp. pannonica,Poa pannonica ssp. pannonica,0
8222,POA PRA,FALSE,Poa pratensis,Poa pratensis,Poa pratensis s.lat.,0
8231,POA P-S,FALSE,Poa pannonica ssp. scabra,Poa pannonica ssp. scabra,Poa pannonica ssp. scabra,0
8223,POA REM,FALSE,Poa remota,Poa remota,Poa remota,0
8224,POA RIP,FALSE,Poa riphaea,Poa riphaea,Poa riphaea,0
14377,POA SEJ,FALSE,Poa sejuncta,Poa sejuncta,Poa sejuncta,0
8233,POA -SP,FALSE,Poa species,Poa species,Poa species,0
8225,POA STI,FALSE,Poa stiriaca,Poa stiriaca,Poa stiriaca,0
8226,POA SUP,FALSE,Poa supina,Poa supina,Poa supina,0
8227,POA TRI,FALSE,Poa trivialis,Poa trivialis,Poa trivialis,0
8373,POLALAT,FALSE,Polygonatum latifolium,Polygonatum latifolium,Polygonatum latifolium,0
8374,POLAMUL,FALSE,Polygonatum multiflorum,Polygonatum multiflorum,Polygonatum multiflorum,0
8375,POLAODO,FALSE,Polygonatum odoratum,Polygonatum odoratum,Polygonatum odoratum,0
8377,POLA-SP,FALSE,Polygonatum species,Polygonatum species,Polygonatum species,0
8376,POLAVER,FALSE,Polygonatum verticillatum,Polygonatum verticillatum,Polygonatum verticillatum,0
8339,POLC-SP,FALSE,Polycarpon species,Polycarpon species,Polycarpon species,0
8338,POLCTET,FALSE,Polycarpon tetraphyllum,Polycarpon tetraphyllum,Polycarpon tetraphyllum,0
8391,POLDMON,FALSE,Polypogon monspeliensis,Polypogon monspeliensis,Polypogon monspeliensis,0
8392,POLD-SP,FALSE,Polypogon species,Polypogon species,Polypogon species,0
8275,POLECAE,FALSE,Polemonium caeruleum,Polemonium caeruleum,Polemonium caeruleum,0
8276,POLE-SP,FALSE,Polemonium species,Polemonium species,Polemonium species,0
8360,POLG#AM,FALSE,Polygala amara agg.,Polygala amara agg.,Polygala amara agg.,0
13822,POLG*PA,FALSE,Polygala x pawlowskii (P. multicaulis x vulgaris),Polygala x pawlowskii,Polygala x pawlowskii,0
13823,POLG*SK,FALSE,Polygala x skrivanekii (P. amarella x comosa),Polygala x skrivanekii,Polygala x skrivanekii,0
8358,POLGA-A,FALSE,Polygala alpestris ssp. alpestris,Polygala alpestris ssp. alpestris,Polygala alpestris ssp. alpestris,0
8363,POLGA-B,FALSE,Polygala amara ssp. brachyptera,Polygala amara subsp. brachyptera,Polygala amara subsp. brachyptera,0
8359,POLGALI,FALSE,Polygala alpina,Polygala alpina,Polygala alpina,0
8357,POLGALP,FALSE,Polygala alpestris,Polygala alpestris,Polygala alpestris,0
8362,POLGA-M,FALSE,Polygala amara ssp. amara,Polygala amara ssp. amara,Polygala amara ssp. amara,0
8361,POLGAMA,FALSE,Polygala amara,Polygala amara,Polygala amara ssp. brachyptera,0
13821,POLGAMD,FALSE,Polygala amarella ssp. austriaca,Polygala amarella subsp. austriaca,Polygala amarella subsp. austriaca,0
13820,POLGAML,FALSE,Polygala amarella ssp. amarella,Polygala amarella subsp. amarella,Polygala amarella subsp. amarella,0
8364,POLGAMR,FALSE,Polygala amarella,Polygala amarella,Polygala amarella,0
8365,POLGCHA,FALSE,Polygala chamaebuxus,Polygala chamaebuxus,Polygala chamaebuxus,0
8366,POLGCOM,FALSE,Polygala comosa,Polygala comosa,Polygala comosa,0
8367,POLGMAJ,FALSE,Polygala major,Polygala major,Polygala major,0
8368,POLGSER,FALSE,Polygala serpyllifolia,Polygala serpyllifolia,Polygala serpyllifolia,0
8372,POLG-SP,FALSE,Polygala species,Polygala species,Polygala species,0
8370,POLGV-O,FALSE,Polygala vulgaris ssp. oxyptera,Polygala multicaulis,Polygala multicaulis,0
8369,POLGVUL,FALSE,Polygala vulgaris,Polygala vulgaris,Polygala vulgaris,0
8371,POLGV-V,FALSE,Polygala vulgaris ssp. vulgaris,Polygala vulgaris,Polygala vulgaris,0
8342,POLN#AR,FALSE,Polycnemum arvense agg.,Polycnemum arvense agg.,Polycnemum arvense agg.,0
8343,POLNARV,FALSE,Polycnemum arvense,Polycnemum arvense,Polycnemum arvense,0
8344,POLNHEU,FALSE,Polycnemum heuffelii,Polycnemum heuffelii,Polycnemum heuffelii,0
8345,POLNMAJ,FALSE,Polycnemum majus,Polycnemum majus,Polycnemum majus,0
8347,POLN-SP,FALSE,Polycnemum species,Polycnemum species,Polycnemum species,0
8346,POLNVER,FALSE,Polycnemum verrucosum,Polycnemum verrucosum,Polycnemum verrucosum,0
8389,POLP#VU,FALSE,Polypodium vulgare agg.,Polypodium vulgare agg.,Polypodium vulgare agg.,0
8387,POLPI*V,FALSE,Polypodium x mantoniae (P. interjectum x vulgare),Polypodium x mantoniae,Polypodium vulgare s.lat.,0
8386,POLPINT,FALSE,Polypodium interjectum,Polypodium interjectum,Polypodium vulgare s.lat.,0
8390,POLP-SP,FALSE,Polypodium species,Polypodium species,Polypodium vulgare s.lat.,0
8388,POLPVUL,FALSE,Polypodium vulgare,Polypodium vulgare,Polypodium vulgare s.lat.,0
8401,POLT#AC,FALSE,Polystichum aculeatum agg.,Polystichum aculeatum agg.,Polystichum aculeatum agg.,0
13824,POLT*LU,FALSE,Polystichum x luerssenii (P. aculeatum x braunii),Polystichum x luerssenii,Polystichum x luerssenii,0
8400,POLTACU,FALSE,Polystichum aculeatum,Polystichum aculeatum,Polystichum aculeatum,0
8402,POLTBRA,FALSE,Polystichum braunii,Polystichum braunii,Polystichum braunii,0
8403,POLTFAL,FALSE,Polystichum falcatum,Polystichum falcatum,Polystichum falcatum,0
8404,POLTLON,FALSE,Polystichum lonchitis,Polystichum lonchitis,Polystichum lonchitis,0
8405,POLTSET,FALSE,Polystichum setiferum,Polystichum setiferum,Polystichum setiferum,0
8406,POLT-SP,FALSE,Polystichum species,Polystichum species,Polystichum species,0
8380,POLU#AV,FALSE,Polygonum aviculare agg.,Polygonum aviculare agg.,Polygonum aviculare agg.,0
8378,POLUARE,FALSE,Polygonum arenarium,Polygonum arenarium,Polygonum arenarium,0
8379,POLUARN,FALSE,Polygonum arenastrum,Polygonum arenastrum,Polygonum aviculare agg.,0
8381,POLUAVI,FALSE,Polygonum aviculare,Polygonum aviculare,Polygonum aviculare agg.,0
8382,POLUBEL,FALSE,Polygonum bellardii,Polygonum bellardii,Polygonum bellardii,0
8383,POLUGRA,FALSE,Polygonum graminifolium,Polygonum graminifolium,Polygonum graminifolium,0
8384,POLURUR,FALSE,Polygonum rurivagum,Polygonum rurivagum,Polygonum aviculare agg.,0
8385,POLU-SP,FALSE,Polygonum species,Polygonum species,Polygonum species,0
13825,PONTCOR,FALSE,Pontederia cordata,Pontederia cordata,Pontederia cordata,0
13832,POPU*BE,FALSE,Populus x berolinensis (P. laurifolia x nigra 'Italica'),Populus x berolinensis,Populus x berolinensis,0
8430,POPU*CA,FALSE,Populus x canadensis (P. deltoides x nigra),Populus x canadensis,Populus x canadensis,0
8431,POPU*CN,FALSE,Populus x canescens (P. alba x tremula),Populus x canescens,Populus x canescens,0
13833,POPU*GE,FALSE,Populus x generosa (P. angulata x trichocarpa),Populus x generosa,Populus x generosa,0
8427,POPUALB,FALSE,Populus alba,Populus alba,Populus alba,0
13826,POPUBAL,FALSE,Populus balsamifera,Populus balsamifera,Populus balsamifera,0
13827,POPUCAN,FALSE,Populus candicans,Populus x candicans,Populus x candicans,0
13828,POPUNIA,FALSE,Populus nigra agg.,Populus nigra agg.,Populus nigra agg.,0
8428,POPUNIG,FALSE,Populus nigra,Populus nigra,Populus nigra,0
13829,POPUNIR,FALSE,Populus nigra 'Italica',Populus nigra 'Italica',Populus nigra 'Italica',0
13830,POPUSIM,FALSE,Populus simonii,Populus simonii,Populus simonii,0
8432,POPU-SP,FALSE,Populus species,Populus species,Populus species,0
8429,POPUTRE,FALSE,Populus tremula,Populus tremula,Populus tremula,0
13831,POPUTRI,FALSE,Populus trichocarpa,Populus trichocarpa,Populus trichocarpa,0
8485,PORTGRA,FALSE,Portulaca grandiflora,Portulaca grandiflora,Portulaca grandiflora,0
8486,PORTOLE,FALSE,Portulaca oleracea,Portulaca oleracea,Portulaca oleracea,0
8487,PORTO-O,FALSE,Portulaca oleracea ssp. oleracea,Portulaca oleracea subsp. oleracea,Portulaca oleracea subsp. oleracea,0
8488,PORTO-S,FALSE,Portulaca oleracea ssp. sativa,Portulaca oleracea subsp. sativa,Portulaca oleracea subsp. sativa,0
8489,PORT-SP,FALSE,Portulaca species,Portulaca species,Portulaca species,0
8509,POTA#PU,FALSE,Potamogeton pusillus agg.,Potamogeton pusillus agg.,Potamogeton pusillus s.lat.,0
13834,POTA*FL,FALSE,Potamogeton x fluitans (P. lucens x natans),Potamogeton x fluitans,Potamogeton x fluitans,0
8512,POTA*NI,FALSE,Potamogeton x nitens (P. gramineus x perfoliatus),Potamogeton x nitens,Potamogeton x nitens,0
13835,POTA*OL,FALSE,Potamogeton x olivaceus (P. alpinus x crispus),Potamogeton coloratus,Potamogeton coloratus,0
8513,POTA*ZI,FALSE,Potamogeton x angustifolius (P. gramineus x lucens),Potamogeton x angustifolius,Potamogeton x angustifolius,0
8490,POTAACU,FALSE,Potamogeton acutifolius,Potamogeton acutifolius,Potamogeton acutifolius,0
8491,POTAALP,FALSE,Potamogeton alpinus,Potamogeton alpinus,Potamogeton alpinus,0
8492,POTABER,FALSE,Potamogeton berchtoldii,Potamogeton berchtoldii,Potamogeton pusillus s.lat.,0
8493,POTACOL,FALSE,Potamogeton coloratus,Potamogeton coloratus,Potamogeton coloratus,0
8494,POTACOM,FALSE,Potamogeton compressus,Potamogeton compressus,Potamogeton compressus,0
8495,POTACRI,FALSE,Potamogeton crispus,Potamogeton crispus,Potamogeton crispus,0
8496,POTAFIL,FALSE,Potamogeton filiformis,Potamogeton filiformis,Potamogeton filiformis,0
8497,POTAFRI,FALSE,Potamogeton friesii,Potamogeton friesii,Potamogeton friesii,0
8498,POTAGRA,FALSE,Potamogeton gramineus,Potamogeton gramineus,Potamogeton gramineus,0
8499,POTALUC,FALSE,Potamogeton lucens,Potamogeton lucens,Potamogeton lucens,0
8500,POTANAT,FALSE,Potamogeton natans,Potamogeton natans,Potamogeton natans,0
8501,POTANOD,FALSE,Potamogeton nodosus,Potamogeton nodosus,Potamogeton nodosus,0
8502,POTAOBT,FALSE,Potamogeton obtusifolius,Potamogeton obtusifolius,Potamogeton obtusifolius,0
8504,POTAP-B,FALSE,Potamogeton pectinatus ssp. balatonicus,Potamogeton pectinatus ssp. balatonicus,Potamogeton pectinatus ssp. balatonicus,0
8503,POTAPEC,FALSE,Potamogeton pectinatus,Stuckenia pectinata,Stuckenia pectinata,0
8506,POTAPER,FALSE,Potamogeton perfoliatus,Potamogeton perfoliatus,Potamogeton perfoliatus,0
8507,POTAPOL,FALSE,Potamogeton polygonifolius,Potamogeton polygonifolius,Potamogeton polygonifolius,0
8505,POTAP-P,FALSE,Potamogeton pectinatus ssp. pectinatus,Stuckenia pectinata,Stuckenia pectinata,0
8508,POTAPRA,FALSE,Potamogeton praelongus,Potamogeton praelongus,Potamogeton praelongus,0
8510,POTAPUS,FALSE,Potamogeton pusillus,Potamogeton pusillus,Potamogeton pusillus s.lat.,0
8514,POTA-SP,FALSE,Potamogeton species,Potamogeton species,Potamogeton species,0
8511,POTATRI,FALSE,Potamogeton trichoides,Potamogeton trichoides,Potamogeton trichoides,0
8516,POTE#AN,FALSE,Potentilla anglica agg.,Potentilla anglica agg.,Potentilla anglica agg.,0
8519,POTE#AR,FALSE,Potentilla argentea agg.,Potentilla argentea,Potentilla argentea,0
8527,POTE#CO,FALSE,Potentilla collina agg.,Potentilla collina+lindackeri,Potentilla collina,0
8534,POTE#HE,FALSE,Potentilla heptaphylla agg.,Potentilla heptaphylla agg.,Potentilla heptaphylla agg.,0
8559,POTE#VE,FALSE,Potentilla verna agg.,Potentilla verna agg.,Potentilla tabernaemontani,0
13846,POTE*AD,FALSE,Potentilla x adulterina (P. arenaria x heptaphylla x tab,Potentilla radiata,Potentilla radiata,0
13847,POTE*AU,FALSE,Potentilla x aurulenta (P. heptaphylla x tabernaemontani,Potentilla x aurulenta,Potentilla x aurulenta,0
13848,POTE*BA,FALSE,Potentilla x bayeri (P. lindackeri x tabernaemontani),Potentilla x bayeri,Potentilla x bayeri,0
13849,POTE*BO,FALSE,Potentilla x boetzkesii (P. filiformis x tabernaemontani,Potentilla x boetzkesii,Potentilla x boetzkesii,0
13850,POTE*BU,FALSE,Potentilla x budaiana (P. arenaria x patula),Potentilla x budaiana,Potentilla x budaiana,0
13851,POTE*CA,FALSE,Potentilla x castriferrei (P. filiformis x heptaphylla),Potentilla x castriferrei,Potentilla x castriferrei,0
13852,POTE*GI,FALSE,Potentilla x ginsiensis (P. arenaria x filiformis),Potentilla x ginsiensis,Potentilla x ginsiensis,0
13853,POTE*HE,FALSE,Potentilla x hedrichii (P. argentea x species),Potentilla x hedrichii,Potentilla x hedrichii,0
13854,POTE*HR,FALSE,Potentilla x herbichii (P. inclinata x recta),Potentilla x herbichii,Potentilla x herbichii,0
13855,POTE*HY,FALSE,Potentilla x hybrida (P. alba x sterilis),Potentilla x hybrida,Potentilla x hybrida,0
13856,POTE*IT,FALSE,Potentilla x italica (P. erecta x reptans),Potentilla x italica,Potentilla x italica,0
13858,POTE*MA,FALSE,Potentilla x matraensis (P. heptaphylla x patula),Potentilla x matraensis,Potentilla x matraensis,0
8561,POTE*MI,FALSE,Potentilla x mixta (P. anglica x reptans),Potentilla x mixta,Potentilla x mixta,0
13861,POTE*SB,FALSE,Potentilla x suberecta (P. anglica x erecta),Potentilla x suberecta,Potentilla x suberecta,0
13859,POTE*SE,FALSE,Potentilla x semiargentea (P. argentea x inclinata),Potentilla x semiargentea,Potentilla x semiargentea,0
13860,POTE*SU,FALSE,Potentilla x subarenaria (P. arenaria x tabernaemontani),Potentilla x subarenaria,Potentilla x subarenaria,0
13836,POTEADS,FALSE,Potentilla adscharica,Potentilla adscharica,Potentilla adscharica,0
8515,POTEALB,FALSE,Potentilla alba,Potentilla alba,Potentilla alba,0
8517,POTEANG,FALSE,Potentilla anglica,Potentilla anglica,Potentilla anglica,0
8518,POTEANS,FALSE,Potentilla anserina,Potentilla anserina,Potentilla anserina,0
13837,POTEARB,FALSE,Potentilla arbuscula,Dasiphora arbuscula,Dasiphora arbuscula,0
8520,POTEARG,FALSE,Potentilla argentea,Potentilla argentea,Potentilla argentea,0
8521,POTEATR,FALSE,Potentilla atrosanguinea,Potentilla atrosanguinea,Potentilla atrosanguinea,0
8522,POTEAUR,FALSE,Potentilla aurea,Potentilla aurea,Potentilla aurea,0
8523,POTEAUS,FALSE,Potentilla australis,Potentilla australis,Potentilla australis,0
8524,POTEBRA,FALSE,Potentilla brauneana,Potentilla brauneana,Potentilla brauneana,0
13839,POTEC*T,FALSE,Potentilla crantzii ssp. serpentini x tabernaemontani,Potentilla crantzii subsp. serpentini x P. verna,Potentilla crantzii subsp. serpentini x P. verna,0
8525,POTECAU,FALSE,Potentilla caulescens,Potentilla caulescens,Potentilla caulescens,0
8526,POTECLU,FALSE,Potentilla clusiana,Potentilla clusiana,Potentilla clusiana,0
8528,POTECOL,FALSE,Potentilla collina,Potentilla collina,Potentilla collina,0
8529,POTECRA,FALSE,Potentilla crantzii,Potentilla crantzii,Potentilla crantzii,0
13838,POTECRN,FALSE,Potentilla crantzii ssp. serpentini,Potentilla crantzii subsp. serpentini,Potentilla crantzii subsp. serpentini,0
13840,POTECRT,FALSE,Potentilla crantzii var. crantzii,Potentilla crantzii,Potentilla crantzii,0
8530,POTEERE,FALSE,Potentilla erecta,Potentilla erecta,Potentilla erecta,0
8531,POTEFRI,FALSE,Potentilla frigida,Potentilla frigida,Potentilla frigida,0
8532,POTEFRU,FALSE,Potentilla fruticosa,Dasiphora fruticosa,Dasiphora fruticosa,0
13841,POTEGLA,FALSE,Potentilla glabrata,Dasiphora glabrata,Dasiphora glabrata,0
8533,POTEGRA,FALSE,Potentilla grandiflora,Potentilla grandiflora,Potentilla grandiflora,0
8535,POTEHEP,FALSE,Potentilla heptaphylla,Potentilla heptaphylla,Potentilla heptaphylla,0
14462,POTEHUM,FALSE,Potentilla humifusa,Potentilla humifusa,Potentilla humifusa,0
8536,POTEINC,FALSE,Potentilla incana,Potentilla incana,Potentilla incana,0
50017,POTEINC,TRUE,Potentilla arenaria,Potentilla incana,Potentilla incana,0
8537,POTEINL,FALSE,Potentilla inclinata,Potentilla inclinata,Potentilla inclinata,0
8538,POTEINT,FALSE,Potentilla intermedia,Potentilla intermedia,Potentilla intermedia,0
8539,POTELEU,FALSE,Potentilla leucopolitana,Potentilla leucopolitana,Potentilla leucopolitana,0
8540,POTELIN,FALSE,Potentilla lindackeri,Potentilla lindackeri,Potentilla lindackeri,0
8541,POTEMIC,FALSE,Potentilla micrantha,Potentilla micrantha,Potentilla micrantha,0
8542,POTENEG,FALSE,Potentilla neglecta,Potentilla argentea,Potentilla argentea,0
8543,POTENIT,FALSE,Potentilla nitida,Potentilla nitida,Potentilla nitida,0
8544,POTENOR,FALSE,Potentilla norvegica,Potentilla norvegica,Potentilla norvegica,0
8545,POTEPAL,FALSE,Potentilla palustris,Comarum palustre,Comarum palustre,0
13842,POTEPAR,FALSE,Potentilla parvifolia,Dasiphora parvifolia,Dasiphora parvifolia,0
8546,POTEPAT,FALSE,Potentilla patula,Potentilla patula,Potentilla patula,0
8562,POTEPED,FALSE,Potentilla pedata,Potentilla pedata,Potentilla pedata,0
8548,POTEP-F,FALSE,Potentilla prostrata ssp. floccosa,Potentilla prostrata ssp. floccosa,Potentilla prostrata ssp. floccosa,0
8547,POTEPRO,FALSE,Potentilla prostrata,Potentilla prostrata,Potentilla prostrata,0
8549,POTEPUS,FALSE,Potentilla pusilla,Potentilla puberula,Potentilla puberula,0
13843,POTERAD,FALSE,Potentilla radiata,Potentilla radiata,Potentilla radiata,0
13857,POTERAD,TRUE,Potentilla x leteae,Potentilla radiata,Potentilla radiata,0
8550,POTEREC,FALSE,Potentilla recta,Potentilla recta,Potentilla recta,0
8551,POTEREP,FALSE,Potentilla reptans,Potentilla reptans,Potentilla reptans,0
8552,POTERUP,FALSE,Potentilla rupestris,Drymocallis rupestris,Drymocallis rupestris,0
8553,POTESOR,FALSE,Potentilla sordida,Potentilla sordida,Potentilla sordida,0
8564,POTE-SP,FALSE,Potentilla species,Potentilla species,Potentilla species,0
8554,POTESTE,FALSE,Potentilla sterilis,Potentilla sterilis,Potentilla sterilis,0
13844,POTESUI,FALSE,Potentilla supina ssp. paradoxa,Potentilla supina subsp. paradoxa,Potentilla supina subsp. paradoxa,0
13845,POTESUN,FALSE,Potentilla supina ssp. supina,Potentilla supina subsp. supina,Potentilla supina subsp. supina,0
8555,POTESUP,FALSE,Potentilla supina,Potentilla supina,Potentilla supina,0
8556,POTETAB,FALSE,Potentilla tabernaemontani,Potentilla verna,Potentilla verna,0
8557,POTETHU,FALSE,Potentilla thuringiaca,Potentilla thuringiaca,Potentilla thuringiaca,0
8558,POTETHY,FALSE,Potentilla thyrsiflora,Potentilla thyrsiflora,Potentilla thyrsiflora,0
8563,POTETOM,FALSE,Potentilla tommasiniana,Potentilla tommasiniana,Potentilla tommasiniana,0
8560,POTEWIE,FALSE,Potentilla wiemanniana,Potentilla wiemanniana,Potentilla wiemanniana,0
8583,PRENPUR,FALSE,Prenanthes purpurea,Prenanthes purpurea,Prenanthes purpurea,0
8584,PREN-SP,FALSE,Prenanthes species,Prenanthes species,Prenanthes species,0
8591,PRIM#EL,FALSE,Primula elatior agg.,Primula elatior,Primula elatior,0
13865,PRIM*ME,FALSE,Primula x media (P. elatior x veris),Primula x media,Primula x media,0
13866,PRIM*PU,FALSE,Primula x pubescens,Primula x pubescens,Primula x pubescens,0
8586,PRIMA-A,FALSE,Primula auricula ssp. auricula,Primula auricula ssp. auricula,Primula auricula ssp. auricula,0
8587,PRIMA-B,FALSE,Primula auricula ssp. balbisii,Primula auricula ssp. balbisii,Primula auricula ssp. balbisii,0
14422,PRIMAUH,FALSE,Primula auricula ssp. hungarica,Primula auricula ssp. hungarica,Primula auricula ssp. hungarica,0
8585,PRIMAUR,FALSE,Primula auricula,Primula auricula,Primula auricula,0
8588,PRIMCLU,FALSE,Primula clusiana,Primula clusiana,Primula clusiana,0
8589,PRIMDAO,FALSE,Primula daonensis,Primula daonensis,Primula daonensis,0
8590,PRIMELA,FALSE,Primula elatior,Primula elatior,Primula elatior,0
13864,PRIMELB,FALSE,Primula elatior ssp. tatrensis,Primula elatior subsp. tatrensis,Primula elatior subsp. tatrensis,0
